LSOA21CD,LSOA21NM,GlobalID,EVCI2024,EVCI2023,EVCI2022,EVCI2021,EVCI2020,EVCI2019,EVCI2018,EVCI2017,EVCI2015,EVCI2013,EVCI2012,Fuel,Keepership,y2024Q2,y2024Q1,y2023Q4,y2023Q3,y2023Q2,y2023Q1,y2022Q4,y2022Q3,y2022Q2,y2022Q1,y2021Q4,y2021Q3,y2021Q2,y2021Q1,y2020Q4,y2020Q3,y2020Q2,y2020Q1,y2019Q4,y2019Q3,y2019Q2,y2019Q1,y2018Q4,y2018Q3,y2018Q2,y2018Q1,y2017Q4,y2017Q3,y2017Q2,y2017Q1,y2016Q4,y2016Q3,y2016Q2,y2016Q1,y2015Q4,y2015Q3,y2015Q2,y2015Q1,y2014Q4,y2014Q3,y2014Q2,y2014Q1,y2013Q4,y2013Q3,y2013Q2,y2013Q1,y2012Q4,y2012Q3,y2012Q2,y2012Q1,y2011Q4
E01000052,Barking and Dagenham 019D,cbd54b06-8587-4e79-a27b-883480cc50f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,18.0,18.0,17.0,12.0,10.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000053,Barking and Dagenham 020A,1b0be02c-6354-4bac-82c2-41adc0b1b279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,12.0,13.0,13.0,10.0,9.0,8.0,6.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000054,Barking and Dagenham 018A,2dfdf83e-411a-4661-81e0-c0f02a1bc0be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,12.0,12.0,13.0,13.0,13.0,10.0,11.0,11.0,10.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000055,Barking and Dagenham 018B,a3226730-bd7a-48bd-a0f4-9d44bfb07427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,16.0,14.0,12.0,12.0,11.0,8.0,9.0,10.0,9.0,8.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000056,Barking and Dagenham 018C,1df76453-7a70-4500-a729-036a7872cc79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,16.0,15.0,14.0,13.0,11.0,10.0,9.0,7.0,7.0,6.0,6.0,5.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000057,Barking and Dagenham 012A,d9c6ed71-fa2d-4828-81a2-09def604dd76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,9.0,10.0,9.0,9.0,8.0,6.0,5.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01000058,Barking and Dagenham 018D,e0c9e1e7-8d6f-4e4a-bf1e-50947da7b65d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,22.0,19.0,17.0,17.0,11.0,9.0,8.0,8.0,6.0,6.0,5.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5
E01000059,Barking and Dagenham 013C,03872395-c361-4ecc-8d4b-e4144e8828e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,15.0,13.0,14.0,12.0,12.0,9.0,9.0,7.0,9.0,8.0,9.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000060,Barking and Dagenham 006B,978412f4-3603-492e-a9b2-f11910c62eb5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,27.0,24.0,22.0,19.0,17.0,17.0,16.0,17.0,16.0,15.0,14.0,15.0,15.0,14.0,14.0,13.0,12.0,13.0,13.0,10.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0
E01000061,Barking and Dagenham 006C,e25900cc-75d0-4722-b8a5-81a4598655a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,24.0,20.0,17.0,12.0,11.0,8.0,8.0,7.0,6.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5
E01000062,Barking and Dagenham 006D,e628c102-9b1d-4511-b0d5-15904ff5bbee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,28.0,23.0,21.0,21.0,20.0,19.0,17.0,16.0,14.0,12.0,11.0,10.0,9.0,9.0,7.0,6.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000063,Barking and Dagenham 004A,f97eb3b8-11b6-4261-a3ad-b488889df95e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,25.0,23.0,20.0,20.0,19.0,18.0,17.0,17.0,15.0,14.0,12.0,12.0,12.0,8.0,7.0,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000064,Barking and Dagenham 006E,7665b606-1288-4cb4-8ae3-9f1cc92617e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,28.0,29.0,23.0,21.0,16.0,15.0,14.0,13.0,12.0,12.0,13.0,14.0,13.0,12.0,10.0,11.0,10.0,10.0,6.0,5.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000065,Barking and Dagenham 007A,6711bd05-ce3a-4db8-86cc-175e057322b4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,27.0,27.0,25.0,20.0,18.0,17.0,13.0,12.0,12.0,8.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000066,Barking and Dagenham 011A,93b175c9-a43d-4001-bea4-07de19f47349,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,43.0,39.0,36.0,34.0,30.0,26.0,24.0,23.0,23.0,23.0,24.0,20.0,18.0,14.0,13.0,11.0,8.0,8.0,7.0,7.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000067,Barking and Dagenham 011B,9d5eb02c-061a-47e9-ae7d-6d63d4959647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,52.0,46.0,39.0,34.0,31.0,30.0,26.0,24.0,26.0,23.0,25.0,25.0,23.0,20.0,19.0,17.0,15.0,14.0,12.0,11.0,9.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
E01000068,Barking and Dagenham 016E,5c1d395b-838c-4171-94d7-e36e552377dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,29.0,28.0,26.0,25.0,18.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,10.0,8.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000069,Barking and Dagenham 011C,c2531d5b-9055-4ee1-b38d-b79eabe5eb15,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,33.0,33.0,27.0,27.0,22.0,20.0,17.0,14.0,14.0,10.0,10.0,9.0,7.0,6.0,7.0,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000070,Barking and Dagenham 011D,70ceb6f7-5108-4c99-b564-b8b7be48d856,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,38.0,36.0,30.0,29.0,25.0,20.0,19.0,20.0,16.0,15.0,12.0,11.0,11.0,10.0,11.0,11.0,10.0,7.0,6.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000071,Barking and Dagenham 011E,39cc786d-afad-4e6e-a3fe-8becd3f2bdc3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,56.0,50.0,49.0,45.0,38.0,31.0,29.0,24.0,21.0,19.0,18.0,14.0,11.0,10.0,10.0,9.0,9.0,8.0,8.0,5.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0
E01000072,Barking and Dagenham 017E,2b5541f5-fefb-41ea-a8cf-e1cdb3b60928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,33.0,30.0,29.0,26.0,25.0,21.0,19.0,19.0,19.0,19.0,17.0,10.0,10.0,6.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000073,Barking and Dagenham 012B,d6cf6975-d4b6-48c6-bdd1-121cea451332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,20.0,17.0,14.0,11.0,6.0,7.0,2.5,6.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000074,Barking and Dagenham 012C,0a565357-b180-472d-8c93-75bbba22d526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,14.0,14.0,13.0,10.0,10.0,7.0,9.0,9.0,8.0,8.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
E01000075,Barking and Dagenham 012D,37d4121d-b8d6-414b-9e9a-97e583ff45d1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,55.0,53.0,52.0,49.0,45.0,34.0,25.0,22.0,19.0,15.0,15.0,13.0,14.0,11.0,10.0,8.0,5.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000076,Barking and Dagenham 012E,f90af631-8844-4296-90cb-5f4915b00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,24.0,20.0,19.0,13.0,12.0,10.0,9.0,11.0,10.0,8.0,6.0,5.0,6.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000077,Barking and Dagenham 008F,802c34db-f1fa-4f3a-9b29-2008c0405e64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,13.0,9.0,8.0,8.0,5.0,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000078,Barking and Dagenham 007B,d74f463f-aa13-409d-b192-352365c8bf1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,27.0,22.0,21.0,19.0,19.0,16.0,15.0,13.0,12.0,11.0,11.0,9.0,9.0,9.0,8.0,7.0,5.0,2.5,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000079,Barking and Dagenham 009E,607e13e9-0606-42ee-8a46-dfab8e7105cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,20.0,19.0,19.0,18.0,17.0,12.0,12.0,9.0,9.0,8.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0
E01000080,Barking and Dagenham 007C,f3740709-b4a8-4b6c-87da-976715036533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,15.0,13.0,12.0,12.0,11.0,10.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000081,Barking and Dagenham 007D,1f242732-65e2-4797-a2e5-6301374f9d4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,52.0,50.0,48.0,45.0,45.0,45.0,46.0,39.0,34.0,31.0,24.0,19.0,15.0,10.0,8.0,8.0,7.0,8.0,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000082,Barking and Dagenham 007E,89523190-f262-47c5-8910-a87b3688ad80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,20.0,18.0,17.0,17.0,16.0,14.0,11.0,10.0,8.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000083,Barking and Dagenham 007F,8bd1f466-f802-4d18-aa75-2cbbf5800bdb,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,19.0,17.0,15.0,13.0,12.0,10.0,9.0,9.0,10.0,9.0,8.0,9.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000084,Barking and Dagenham 013D,b3f39549-3f72-4dfa-be0a-1cb56d7fa1b6,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,18.0,14.0,13.0,13.0,13.0,11.0,10.0,10.0,10.0,9.0,9.0,8.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000085,Barking and Dagenham 013E,ef90445e-7db2-4faf-9bb5-cc208e0920f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,13.0,11.0,10.0,8.0,8.0,7.0,7.0,7.0,8.0,10.0,10.0,8.0,7.0,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000086,Barking and Dagenham 013F,629e3703-222a-41e8-a798-f884f9656e29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,12.0,12.0,10.0,9.0,5.0,5.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000087,Barking and Dagenham 020B,df1b06a6-bae1-409c-85f4-5393ef2dca68,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,14.0,11.0,10.0,9.0,8.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000088,Barking and Dagenham 020C,68458567-7fa8-4f0f-bfe4-6e821fb2fc2f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,22.0,24.0,20.0,17.0,14.0,12.0,13.0,13.0,11.0,10.0,7.0,5.0,6.0,7.0,7.0,5.0,2.5,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000089,Barking and Dagenham 020D,58d5a467-aa7b-4981-a6e9-2e1ce261e9d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,23.0,21.0,19.0,13.0,9.0,10.0,8.0,7.0,7.0,6.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000090,Barking and Dagenham 020E,1afa9e4d-35eb-4713-9768-07572c3d7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,16.0,14.0,13.0,13.0,13.0,13.0,13.0,11.0,10.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,7.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000091,Barking and Dagenham 022A,7b799fec-798f-46b4-b30d-0b733cb3b9b7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,41.0,40.0,39.0,37.0,30.0,28.0,25.0,24.0,24.0,22.0,23.0,20.0,19.0,17.0,12.0,9.0,6.0,5.0,9.0,6.0,6.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01000093,Barking and Dagenham 022B,eadd52a7-7dc4-4b1e-bc34-50b80398094c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,36.0,30.0,26.0,25.0,23.0,18.0,17.0,16.0,16.0,15.0,13.0,10.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000094,Barking and Dagenham 022C,0d238417-6823-4ce6-954d-e45904dabbbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,26.0,29.0,26.0,26.0,26.0,22.0,22.0,20.0,19.0,20.0,17.0,16.0,14.0,11.0,10.0,7.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000095,Barking and Dagenham 018E,af5d139f-b8e1-4802-933f-de6b3f9bd671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,52.0,52.0,45.0,45.0,40.0,33.0,29.0,25.0,23.0,21.0,18.0,16.0,16.0,16.0,15.0,13.0,9.0,9.0,9.0,8.0,7.0,7.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01000096,Barking and Dagenham 022D,f53d4560-d608-4b8d-a9f0-a4dbaecbaa9a,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,34.0,32.0,29.0,28.0,26.0,22.0,21.0,18.0,15.0,13.0,13.0,10.0,8.0,6.0,7.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000097,Barking and Dagenham 023C,5956a4bb-54f2-4320-aff1-a43d2e14a014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,28.0,25.0,22.0,16.0,16.0,14.0,14.0,10.0,5.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
